,city,idx,url
11141,Logicoop,3151,http://aqicn.org/city/new-caledonia/logicoop/
11142,Montravel,3152,http://aqicn.org/city/new-caledonia/montravel/
11143,Faubourg B,3153,http://aqicn.org/city/new-caledonia/faubourg-b/
11144,Anse Vata,3154,http://aqicn.org/city/new-caledonia/anse-vata/
11145,Base Vie,3155,http://aqicn.org/city/new-caledonia/base-vie/
11146,Foret Nord,3156,http://aqicn.org/city/new-caledonia/foret-nord/
11147,Prony,3157,http://aqicn.org/city/new-caledonia/prony/
11148,Port Boise,8566,http://aqicn.org/city/new-caledonia/port-boise/
11149,SMIT 02,8567,http://aqicn.org/city/new-caledonia/smit-02-2015/
11150,DFA 2019,11939,http://aqicn.org/city/new-caledonia/dfa-2019/
11151,Alphington,3234,http://aqicn.org/city/australia/melbourne/alphington/
11152,Box Hill,3235,http://aqicn.org/city/australia/melbourne/box-hill/
11153,Brighton,3236,http://aqicn.org/city/australia/melbourne/brighton/
11154,Dandenong,3237,http://aqicn.org/city/australia/melbourne/dandenong/
11155,Mooroolbark,3238,http://aqicn.org/city/australia/melbourne/mooroolbark/
11156,AltonaNorth,3239,http://aqicn.org/city/australia/melbourne/altonanorth/
11157,Brooklyn,3240,http://aqicn.org/city/australia/melbourne/brooklyn/
11158,Deer Park,3241,http://aqicn.org/city/australia/melbourne/deer-park/
11159,Footscray,3242,http://aqicn.org/city/australia/melbourne/footscray/
11160,Melton,3243,http://aqicn.org/city/australia/melbourne/melton/
11161,Pt,3244,http://aqicn.org/city/australia/melbourne/pt.-cook/
11162,Richmond,3246,http://aqicn.org/city/australia/melbourne/richmond/
11163,GeelongSth,3247,http://aqicn.org/city/australia/melbourne/geelongsth./
11164,Morwell Sth,4749,http://aqicn.org/city/australia/melbourne/morwell-sth./
11165,Morwell East,4750,http://aqicn.org/city/australia/melbourne/morwell-east/
11166,Traralgon,3248,http://aqicn.org/city/australia/melbourne/traralgon/
11167,Yarraville,3245,http://aqicn.org/city/australia/melbourne/yarraville/
11168,Moe,8009,http://aqicn.org/city/australia/melbourne/moe/
11169,Churchill,8010,http://aqicn.org/city/australia/melbourne/churchill/
11170,Macleod,8518,http://aqicn.org/city/australia/melbourne/macleod/
11171,Wangaratta,8519,http://aqicn.org/city/australia/melbourne/wangaratta/
11172,Melbourne CBD,10141,http://aqicn.org/city/australia/melbourne/melbourne-cbd/
11173,Randwick Sydney,3249,http://aqicn.org/city/australia/nsw/randwick/sydney-east/
11174,Rozelle Sydney,3250,http://aqicn.org/city/australia/nsw/rozelle/sydney-east/
11175,Lindfield Sydney,3251,http://aqicn.org/city/australia/nsw/lindfield/sydney-east/
11176,Chullora Sydney,3252,http://aqicn.org/city/australia/nsw/chullora/sydney-east/
11177,Earlwood Sydney,3253,http://aqicn.org/city/australia/nsw/earlwood/sydney-east/
11178,Richmond Sydney,3254,http://aqicn.org/city/australia/nsw/richmond/sydney-north-west/
11179,St Marys,3255,http://aqicn.org/city/australia/nsw/st-marys/sydney-north-west/
11180,Vineyard Sydney,3256,http://aqicn.org/city/australia/nsw/vineyard/sydney-north-west/
11181,Prospect Sydney,3257,http://aqicn.org/city/australia/nsw/prospect/sydney-north-west/
11182,Bargo Sydney,3258,http://aqicn.org/city/australia/nsw/bargo/sydney-south-west/
11183,Bringelly Sydney,3259,http://aqicn.org/city/australia/nsw/bringelly/sydney-south-west/
11184,Camden Sydney,3260,http://aqicn.org/city/australia/nsw/camden/sydney-south-west/
11185,Campbelltown West,3261,http://aqicn.org/city/australia/nsw/campbelltown-west/sydney-south-west/
11186,Liverpool Sydney,3262,http://aqicn.org/city/australia/nsw/liverpool/sydney-south-west/
11187,Oakdale Sydney,3263,http://aqicn.org/city/australia/nsw/oakdale/sydney-south-west/
11188,Wollongong Illawarra,3264,http://aqicn.org/city/australia/nsw/wollongong/illawarra/
11189,Kembla Grange,3265,http://aqicn.org/city/australia/nsw/kembla-grange/illawarra/
11190,Albion Park,3266,http://aqicn.org/city/australia/nsw/albion-park-sth/illawarra/
11191,Wallsend Lower,3267,http://aqicn.org/city/australia/nsw/wallsend/lower-hunter/
11192,Newcastle Lower,3268,http://aqicn.org/city/australia/nsw/newcastle/lower-hunter/
11193,Beresfield Lower,3269,http://aqicn.org/city/australia/nsw/beresfield/lower-hunter/
11194,Bathurst Central,3271,http://aqicn.org/city/australia/nsw/bathurst/central-tablelands/
11195,Tamworth North,3272,http://aqicn.org/city/australia/nsw/tamworth/north-west-slopes/
11196,Albury South,3273,http://aqicn.org/city/australia/nsw/albury/south-west-slopes/
11197,Wagga Wagga,3274,http://aqicn.org/city/australia/nsw/wagga-wagga-nth/south-west-slopes/
11198,Muswellbrook Upper,3275,http://aqicn.org/city/australia/nsw/muswellbrook/upper-hunter-muswellbrook/
11199,Singleton Upper,3276,http://aqicn.org/city/australia/nsw/singleton/upper-hunter-singleton/
11200,Wyong Central,3270,http://aqicn.org/city/australia/nsw/wyong/central-coast/
11201,Macquarie Park,10142,http://aqicn.org/city/australia/nsw/macquarie-park/sydney-east/
11202,North Parramatta,10143,http://aqicn.org/city/australia/nsw/north-parramatta/sydney-north-west/
11203,Gunnedah North,10144,http://aqicn.org/city/australia/nsw/gunnedah/north-west-slopes/
11204,Narrabri North,10145,http://aqicn.org/city/australia/nsw/narrabri/north-west-slopes/
11205,Armidale Northern,10718,http://aqicn.org/city/australia/nsw/armidale/northern-tablelands/
11206,Central West,10719,http://aqicn.org/city/australia/nsw/central-west-lls/dubbo/
11207,Murray LLS,10720,http://aqicn.org/city/australia/nsw/murray-lls/kyalite/
11208,Riverina LLS,10721,http://aqicn.org/city/australia/nsw/riverina-lls/hay/
11209,Riverina LLS,10722,http://aqicn.org/city/australia/nsw/riverina-lls/wagga/
11210,Western LLS,10723,http://aqicn.org/city/australia/nsw/western-lls/buronga/
11211,Rouse Hill,11922,http://aqicn.org/city/australia/nsw/rouse-hill/sydney-north-west/
11212,Western LLS,12389,http://aqicn.org/city/australia/nsw/western-lls/broken-hill/
11213,Cook And,12417,http://aqicn.org/city/australia/nsw/cook-and-phillip/sydney-east/
11214,Lower,12485,http://aqicn.org/city/australia/nsw/lower-hunter/stockton/
11215,Coffs Harbour,12531,http://aqicn.org/city/australia/nsw/coffs-harbour/bushfire-emergency-coffs-harbour/
11216,Lismore Bushfire,12532,http://aqicn.org/city/australia/nsw/lismore/bushfire-emergency-lismore/
11217,Bushfire Monitoring,12533,http://aqicn.org/city/australia/nsw/bushfire-monitoring/grafton/
11218,Bushfire Monitoring,12534,http://aqicn.org/city/australia/nsw/bushfire-monitoring/coffs-harbour/
11219,Bushfire Monitoring,12535,http://aqicn.org/city/australia/nsw/bushfire-monitoring/taree/
11220,Bushfire Monitoring,12536,http://aqicn.org/city/australia/nsw/bushfire-monitoring/ulladulla/
11221,Bushfire Monitoring,12537,http://aqicn.org/city/australia/nsw/bushfire-monitoring/batemans-bay/
11222,Goulburn Southern,12538,http://aqicn.org/city/australia/nsw/goulburn/southern-tablelands/
11223,Port Macquarie,12539,http://aqicn.org/city/australia/nsw/port-macquarie/bushfire-emergency-port-macquarie/
11224,Orange Central,12575,http://aqicn.org/city/australia/nsw/orange/central-tablelands/
11225,Smithton,3277,http://aqicn.org/city/australia/tasmania/smithton/
11226,Wynyard,3278,http://aqicn.org/city/australia/tasmania/wynyard/
11227,Emu River,3279,http://aqicn.org/city/australia/tasmania/emu-river/
11228,W,3280,http://aqicn.org/city/australia/tasmania/w.-ulverstone/
11229,Sheffield,3281,http://aqicn.org/city/australia/tasmania/sheffield/
11230,Deloraine,3282,http://aqicn.org/city/australia/tasmania/deloraine/
11231,Westbury,3283,http://aqicn.org/city/australia/tasmania/westbury/
11232,Hadspen,3284,http://aqicn.org/city/australia/tasmania/hadspen/
11233,Longford,3285,http://aqicn.org/city/australia/tasmania/longford/
11234,Perth,3286,http://aqicn.org/city/australia/tasmania/perth/
11235,George Town,3287,http://aqicn.org/city/australia/tasmania/george-town/
11236,Exeter,3288,http://aqicn.org/city/australia/tasmania/exeter/
11237,Ti Tree,3289,http://aqicn.org/city/australia/tasmania/ti-tree-bend/
11238,S,3290,http://aqicn.org/city/australia/tasmania/s.-launceston/
11239,Lilydale,3291,http://aqicn.org/city/australia/tasmania/lilydale/
11240,Scottsdale,3292,http://aqicn.org/city/australia/tasmania/scottsdale/
11241,Derby,3293,http://aqicn.org/city/australia/tasmania/derby/
11242,St Helens,3294,http://aqicn.org/city/australia/tasmania/st-helens/
11243,Fingal,3295,http://aqicn.org/city/australia/tasmania/fingal/
11244,Campbell Town,3296,http://aqicn.org/city/australia/tasmania/campbell-town/
11245,Gretna,3297,http://aqicn.org/city/australia/tasmania/gretna/
11246,New Norfolk,3298,http://aqicn.org/city/australia/tasmania/new-norfolk/
11247,Hobart,3299,http://aqicn.org/city/australia/tasmania/hobart/
11248,Judbury,3300,http://aqicn.org/city/australia/tasmania/judbury/
11249,Huonville,3301,http://aqicn.org/city/australia/tasmania/huonville/
11250,Geeveston,3302,http://aqicn.org/city/australia/tasmania/geeveston/
11251,Devonport,8296,http://aqicn.org/city/australia/tasmania/devonport/
11252,Poatina,8297,http://aqicn.org/city/australia/tasmania/poatina/
11253,Bream Creek,8298,http://aqicn.org/city/australia/tasmania/bream-creek/
11254,Mornington,8753,http://aqicn.org/city/australia/tasmania/mornington/
11255,Oatlands,9082,http://aqicn.org/city/australia/tasmania/oatlands/
11256,Triabunna,9083,http://aqicn.org/city/australia/tasmania/triabunna/
11257,Glenorchy,9084,http://aqicn.org/city/australia/tasmania/glenorchy/
11258,Cygnet,9085,http://aqicn.org/city/australia/tasmania/cygnet/
11259,Queenstown,10724,http://aqicn.org/city/australia/tasmania/queenstown/
11260,Latrobe,10725,http://aqicn.org/city/australia/tasmania/latrobe/
11261,Mountain Creek,5113,http://aqicn.org/city/australia/queensland/mountain-creek/
11262,Cannon Hill,5114,http://aqicn.org/city/australia/queensland/cannon-hill/
11263,Brisbane CBD,5115,http://aqicn.org/city/australia/queensland/brisbane-cbd/
11264,Rocklea,5116,http://aqicn.org/city/australia/queensland/rocklea/
11265,Flinders View,5117,http://aqicn.org/city/australia/queensland/flinders-view/
11266,Jondaryan,5118,http://aqicn.org/city/australia/queensland/jondaryan/
11267,Targinie,5119,http://aqicn.org/city/australia/queensland/targinie/
11268,Boat Creek,5120,http://aqicn.org/city/australia/queensland/boat-creek/
11269,Clinton,5121,http://aqicn.org/city/australia/queensland/clinton/
11270,South Gladstone,5122,http://aqicn.org/city/australia/queensland/south-gladstone/
11271,Boyne Island,5123,http://aqicn.org/city/australia/queensland/boyne-island/
11272,West Mackay,5124,http://aqicn.org/city/australia/queensland/west-mackay/
11273,Ayr,5125,http://aqicn.org/city/australia/queensland/ayr/
11274,Pinkenba,5126,http://aqicn.org/city/australia/queensland/pinkenba/
11275,Woolloongabba,5127,http://aqicn.org/city/australia/queensland/woolloongabba/
11276,South Brisbane,5128,http://aqicn.org/city/australia/queensland/south-brisbane/
11277,Auckland Point,5129,http://aqicn.org/city/australia/queensland/auckland-point/
11278,Pimlico,5130,http://aqicn.org/city/australia/queensland/pimlico/
11279,Coastguard,5131,http://aqicn.org/city/australia/queensland/coastguard/
11280,The Gap,5132,http://aqicn.org/city/australia/queensland/the-gap/
11281,Springwood,5133,http://aqicn.org/city/australia/queensland/springwood/
11282,Moranbah,5763,http://aqicn.org/city/australia/queensland/moranbah/
11283,Wynnum,5764,http://aqicn.org/city/australia/queensland/wynnum/
11284,Wynnum West,9086,http://aqicn.org/city/australia/queensland/wynnum-west/
11285,Miles Airport,9087,http://aqicn.org/city/australia/queensland/miles-airport/
11286,Hopeland,9088,http://aqicn.org/city/australia/queensland/hopeland/
11287,Condamine,9089,http://aqicn.org/city/australia/queensland/condamine/
11288,Fisherman,9090,http://aqicn.org/city/australia/queensland/fishermans-landing/
11289,Lytton,10146,http://aqicn.org/city/australia/queensland/lytton/
11290,Southport,10726,http://aqicn.org/city/australia/queensland/southport/
11291,North Ward,10727,http://aqicn.org/city/australia/queensland/north-ward/
11292,Lennon Drive,11323,http://aqicn.org/city/australia/queensland/lennon-drive/
11293,Blackwater,12399,http://aqicn.org/city/australia/queensland/blackwater/
11294,Caversham,6433,http://aqicn.org/city/australia/western/caversham/
11295,Duncraig,6434,http://aqicn.org/city/australia/western/duncraig/
11296,South Lake,6435,http://aqicn.org/city/australia/western/south-lake/
11297,Geraldton,6436,http://aqicn.org/city/australia/western/geraldton/
11298,Quinns Rocks,6437,http://aqicn.org/city/australia/western/quinns-rocks/
11299,Bunbury,6438,http://aqicn.org/city/australia/western/bunbury/
11300,Busselton,6439,http://aqicn.org/city/australia/western/busselton/
11301,Albany,6440,http://aqicn.org/city/australia/western/albany/
11302,Collie,6441,http://aqicn.org/city/australia/western/collie/
11303,Kalgoorlie,10147,http://aqicn.org/city/australia/western/kalgoorlie/
11304,Mandurah,12491,http://aqicn.org/city/australia/western/mandurah/
11305,Winnellie,6442,http://aqicn.org/city/australia/northen/winnellie/
11306,Palmerston,6443,http://aqicn.org/city/australia/northen/palmerston/
11307,Stokes Hill,10148,http://aqicn.org/city/australia/northen/stokes-hill/
11308,Adelaide CBD,6444,http://aqicn.org/city/australia/south/adelaide/cbd/
11309,Western Adelaide,6445,http://aqicn.org/city/australia/south/western-adelaide/netley/
11310,North Western,6446,http://aqicn.org/city/australia/south/north-western-adelaide/le-fevre-1/
11311,North Western,6447,http://aqicn.org/city/australia/south/north-western-adelaide/le-fevre-2/
11312,Northern Adelaide,6448,http://aqicn.org/city/australia/south/northern-adelaide/elizabeth/
11313,Eastern Adelaide,6449,http://aqicn.org/city/australia/south/eastern-adelaide/kensington/
11314,Southern Adelaide,6450,http://aqicn.org/city/australia/south/southern-adelaide/christies/
11315,Spencer Gulf,6451,http://aqicn.org/city/australia/south/spencer-gulf/whyalla/
11316,Spencer Gulf,6452,http://aqicn.org/city/australia/south/spencer-gulf/pt-pirie/
11317,Mobile Station,9091,http://aqicn.org/city/australia/south/mobile-station/sellicks-beach/
11318,Spencer Gulf,9092,http://aqicn.org/city/australia/south/spencer-gulf/whyalla-schulz-res/
11319,Spencer Gulf,9093,http://aqicn.org/city/australia/south/spencer-gulf/whyalla-walls-st/
11320,Spencer Gulf,9201,http://aqicn.org/city/australia/south/spencer-gulf/pt-pirie-oliver-st/
11321,Spencer Gulf,9094,http://aqicn.org/city/australia/south/spencer-gulf/pt-pirie-the-terrace/
11322,Mobile Station,10728,http://aqicn.org/city/australia/south/mobile-station/port-augusta/
11323,Mobile Station,7606,http://aqicn.org/city/australia/south/mobile-station/golden-grove/
11324,Florey,12489,http://aqicn.org/city/australia/canberra/florey/
11325,Monash,12490,http://aqicn.org/city/australia/canberra/monash/
11326,Civic,12492,http://aqicn.org/city/australia/canberra/civic/
11327,Upper Hutt,8520,http://aqicn.org/city/new-zealand/wellington/upper-hutt-at-savage-park/
11328,Wairarapa College,8521,http://aqicn.org/city/new-zealand/wellington/wairarapa-college/
11329,Birch Lane,8522,http://aqicn.org/city/new-zealand/wellington/birch-lane/
11330,Wainuiomata Bowling,8523,http://aqicn.org/city/new-zealand/wellington/wainuiomata-bowling-club/
11331,Chanel College,8524,http://aqicn.org/city/new-zealand/wellington/chanel-college/
11332,Willis St,8525,http://aqicn.org/city/new-zealand/wellington/willis-st/
11333,St Albans,9095,http://aqicn.org/city/new-zealand/canterbury/st-albans/
11334,Woolston,9096,http://aqicn.org/city/new-zealand/canterbury/woolston/
11335,Kaiapoi,9097,http://aqicn.org/city/new-zealand/canterbury/kaiapoi/
11336,Rangiora,9098,http://aqicn.org/city/new-zealand/canterbury/rangiora/
11337,Ashburton,9099,http://aqicn.org/city/new-zealand/canterbury/ashburton/
11338,Geraldine,9100,http://aqicn.org/city/new-zealand/canterbury/geraldine/
11339,Timaru Anzac,9101,http://aqicn.org/city/new-zealand/canterbury/timaru-anzac-square/
11340,Washdyke,9102,http://aqicn.org/city/new-zealand/canterbury/washdyke/
11341,Waimate Kennedy,9103,http://aqicn.org/city/new-zealand/canterbury/waimate-kennedy/
11342,Henderson,9300,http://aqicn.org/city/new-zealand/auckland/henderson/
11343,Glen Eden,9301,http://aqicn.org/city/new-zealand/auckland/glen-eden/
11344,Patumahoe,9302,http://aqicn.org/city/new-zealand/auckland/patumahoe/
11345,Penrose,9303,http://aqicn.org/city/new-zealand/auckland/penrose/
11346,Takapuna,9304,http://aqicn.org/city/new-zealand/auckland/takapuna/
11347,Pakuranga,9305,http://aqicn.org/city/new-zealand/auckland/pakuranga/
11348,Papatoeotoe,12749,http://aqicn.org/city/new-zealand/auckland/papatoeotoe/
11349,Awatoto Awatoto,11966,http://aqicn.org/city/new-zealand/hawkes-bay/awatoto/awatoto-aq/
11350,Hastings St,11967,http://aqicn.org/city/new-zealand/hawkes-bay/hastings/st-johns/
11351,Napier Marewa,11968,http://aqicn.org/city/new-zealand/hawkes-bay/napier/marewa-park/
11352,Blenheim Blenheim,11969,http://aqicn.org/city/new-zealand/marlborough/blenheim/blenheim-bowling-club/
11353,Tahunanui Nelson,11970,http://aqicn.org/city/new-zealand/nelson/tahunanui/nelson-at-blackwood-st/
11354,Nelson South,11971,http://aqicn.org/city/new-zealand/nelson/nelson-south/nelson-at-st-vincent-st/
11355,Alexandra,11972,http://aqicn.org/city/new-zealand/otago/alexandra/
11356,Arrowtown,11973,http://aqicn.org/city/new-zealand/otago/arrowtown/
11357,Clyde,11974,http://aqicn.org/city/new-zealand/otago/clyde/
11358,Cromwell,11975,http://aqicn.org/city/new-zealand/otago/cromwell/
11359,Dunedin Central,11976,http://aqicn.org/city/new-zealand/otago/dunedin/central-dunedin/
11360,Milton,11977,http://aqicn.org/city/new-zealand/otago/milton/
11361,Mosgiel,11978,http://aqicn.org/city/new-zealand/otago/mosgiel/
11362,Gore Gore,11979,http://aqicn.org/city/new-zealand/southland/gore/gore-at-main-street/
11363,Invercargill Invercargill,11980,http://aqicn.org/city/new-zealand/southland/invercargill/invercargill-at-pomona-street/
11364,Winton Winton,11981,http://aqicn.org/city/new-zealand/southland/winton/winton-at-essex-street/
11365,Richmond Plunket,11982,http://aqicn.org/city/new-zealand/tasman/richmond/plunket-aq/
11366,Hamilton Claudelands,11983,http://aqicn.org/city/new-zealand/waikato/hamilton/claudelands/
